restaurant_id,name,restaurant_type,avg_rating,num_ratings,avg_cost_two,online_order,table_booking,cuisine_type,area,address,source,city,typical_delivery_time
186,Akshaya Deluxe,Casual Dining,4.0,336,500.0,1,0,"North Indian, Chinese, Seafood, Biryani",New BEL Road,New BEL Road,zomato,Bangalore,
187,Akshaya Donne Biriyani,Quick Bites,3.0,39,300.0,1,0,"Biryani, South Indian, Kebab",JP Nagar,JP Nagar,zomato,Bangalore,
188,Akshaya Family Restaurant,Quick Bites,3.2,4,150.0,1,0,"South Indian, North Indian",Kalyan Nagar,Banaswadi,zomato,Bangalore,
189,Akshaya Grand,Casual Dining,3.4,29,750.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
190,Akshaya Sambrama Veg Restaurant,Quick Bites,3.2,13,200.0,0,0,"South Indian, Chinese",Church Street,Vasanth Nagar,zomato,Bangalore,
191,Akss - India Reimagined,Casual Dining,4.2,258,1800.0,0,1,"Modern Indian, North Indian",Malleshwaram,Sadashiv Nagar,zomato,Bangalore,
192,Al Amal Cafe,"Cafe, Quick Bites",4.0,74,300.0,0,0,"Cafe, Fast Food",Kalyan Nagar,Kammanahalli,zomato,Bangalore,
193,Al Amanah Cafe,Quick Bites,4.4,1413,300.0,1,0,"Middle Eastern, Fast Food, Rolls",Frazer Town,Kammanahalli,zomato,Bangalore,
194,Al Ameen Rolls Corner,Quick Bites,3.7,16,200.0,0,0,Rolls,Kalyan Nagar,Kammanahalli,zomato,Bangalore,
195,Al Barack Cafetaria,Quick Bites,3.6,20,300.0,0,0,Arabian,Kalyan Nagar,Banaswadi,zomato,Bangalore,
196,Al Daaz,Casual Dining,4.2,567,550.0,1,0,"North Indian, Continental, BBQ",Bellandur,HSR,zomato,Bangalore,
197,Al Diwan Biryanis And More,"Takeaway, Delivery",3.2,12,300.0,1,0,Biryani,Jayanagar,Basavanagudi,zomato,Bangalore,
198,Al Ghani Resetaurant,Quick Bites,3.3,4,400.0,0,0,"Mughlai, Biryani",Kammanahalli,Kammanahalli,zomato,Bangalore,
199,Al Habibi Restaurant,Quick Bites,3.5,17,300.0,1,0,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
200,Al Hayath,Quick Bites,3.5,16,200.0,0,0,"North Indian, Chinese",Koramangala 5th Block,BTM,zomato,Bangalore,
201,Al Hayath Ambur Biryani,Quick Bites,3.3,9,200.0,0,0,Biryani,Koramangala 4th Block,Ejipura,zomato,Bangalore,
202,Al Karim,Casual Dining,3.7,90,400.0,0,0,"Mughlai, North Indian, Biryani, Chinese",Kammanahalli,Kalyan Nagar,zomato,Bangalore,
203,Al Khaleej Snacks Corner,Quick Bites,2.8,40,200.0,0,0,"Lebanese, Fast Food, Beverages",Basavanagudi,Jayanagar,zomato,Bangalore,
204,Al Khansah,Casual Dining,3.9,370,550.0,1,0,"Biryani, Mughlai, Chinese, North Indian, Kebab",Bellandur,Bellandur,zomato,Bangalore,
205,Al Khwaja,Casual Dining,3.0,13,400.0,0,0,"North Indian, Chinese",Bellandur,Bellandur,zomato,Bangalore,
206,Al Madhina Roll House,Quick Bites,3.4,6,300.0,0,0,"North Indian, Chinese",Kammanahalli,Kalyan Nagar,zomato,Bangalore,
207,Al Madina Family Restaurant,Quick Bites,2.8,40,500.0,0,0,"North Indian, South Indian, Arabian",Basavanagudi,City Market,zomato,Bangalore,
208,Al Madina Roll House,Quick Bites,3.6,16,150.0,1,0,Biryani,Kalyan Nagar,Kalyan Nagar,zomato,Bangalore,
209,Al Manar,Quick Bites,2.8,40,400.0,0,0,"South Indian, North Indian, Chinese",Koramangala 7th Block,Wilson Garden,zomato,Bangalore,
210,Al Noor,Quick Bites,3.7,21,350.0,0,0,"North Indian, Chinese, Arabian, Rolls",Brigade Road,Shivajinagar,zomato,Bangalore,
211,Al Sadique,Quick Bites,3.9,185,450.0,1,0,"North Indian, Mughlai, Chinese, Rolls",Rajajinagar,Magadi Road,zomato,Bangalore,
212,Al Sadique Restaurant,Quick Bites,3.4,32,350.0,0,0,"Mughlai, North Indian, Street Food",MG Road,Frazer Town,zomato,Bangalore,
213,Al Swaad Take Away,Quick Bites,3.1,12,350.0,1,0,"North Indian, South Indian, Arabian",Brigade Road,Richmond Road,zomato,Bangalore,
214,Al Taj Fast Food,Quick Bites,3.2,4,600.0,1,0,"Fast Food, North Indian, South Indian, Chinese",Rajajinagar,Vijay Nagar,zomato,Bangalore,
215,Al Zaiqa Hotel,Quick Bites,3.4,14,200.0,1,0,"Chinese, South Indian, Fast Food",Marathahalli,Marathahalli,zomato,Bangalore,
216,Alampur Bar And Restaurant,Casual Dining,3.7,42,900.0,1,0,"Chinese, South Indian, North Indian",Brigade Road,Race Course Road,zomato,Bangalore,
217,Alankar Restaurant,Casual Dining,2.8,40,800.0,0,0,"South Indian, North Indian, Chinese",Marathahalli,Marathahalli,zomato,Bangalore,
218,Alankrutha,Casual Dining,3.8,260,500.0,1,0,"Andhra, Biryani, North Indian, Chinese",Koramangala 5th Block,BTM,zomato,Bangalore,
219,Alba - JW Marriott Bengaluru,Fine Dining,4.4,561,4000.0,0,1,Italian,Church Street,Lavelle Road,zomato,Bangalore,
220,Al-Badia Restaurant,Casual Dining,4.2,89,700.0,0,0,Arabian,Kalyan Nagar,Kammanahalli,zomato,Bangalore,
221,Al-Baik Kabab Corner,Quick Bites,3.2,25,350.0,1,0,"Kebab, Biryani",Malleshwaram,Yeshwantpur,zomato,Bangalore,
222,Al-Baik Tandoori Restaurant,Quick Bites,3.6,113,450.0,1,0,"North Indian, Chinese, Arabian, Biryani, Rolls",Frazer Town,Nagawara,zomato,Bangalore,
223,Al-Bek,Casual Dining,3.9,682,650.0,1,0,"North Indian, Mughlai, Chinese, Seafood","Byresandra,Tavarekere,Madiwala",Jayanagar,zomato,Bangalore,
224,Albert Bakery,Bakery,4.3,346,150.0,0,0,"Bakery, Fast Food",Frazer Town,Frazer Town,zomato,Bangalore,
225,Alchemy - The Chancery Pavilion,"Microbrewery, Casual Dining",4.3,446,2000.0,0,1,Modern Indian,Brigade Road,Residency Road,zomato,Bangalore,
226,Alchemy Coffee Roasters,Cafe,4.2,704,500.0,0,0,Cafe,Basavanagudi,Jayanagar,zomato,Bangalore,
227,Alfa Family Restaurant,Casual Dining,3.0,27,400.0,0,0,"North Indian, Arabian, Chinese",Basavanagudi,Wilson Garden,zomato,Bangalore,
228,Alfresco by Bene -Sheraton Grand Bangalore Hotel at...,"Bar, Casual Dining",3.7,77,2000.0,0,1,Continental,Malleshwaram,Malleshwaram,zomato,Bangalore,
229,Al-Hyatt,Quick Bites,3.5,40,300.0,0,0,"Biryani, Chinese",Koramangala 6th Block,Ejipura,zomato,Bangalore,
230,Ali Snacks Point,Quick Bites,3.4,5,150.0,1,0,"Chinese, Momos",Malleshwaram,Malleshwaram,zomato,Bangalore,
231,Alibaba Cafe and Restaurant,Casual Dining,2.9,55,700.0,0,0,"Arabian, Middle Eastern",Kammanahalli,Kalyan Nagar,zomato,Bangalore,
232,Alibi - Maya International Hotel,Casual Dining,1.8,224,1200.0,0,0,"North Indian, Continental, Chinese",Brigade Road,Church Street,zomato,Bangalore,
233,AlienSip,Beverage Shop,3.6,11,200.0,1,0,Juices,Bannerghatta Road,BTM,zomato,Bangalore,
234,Alif Restaurant,Casual Dining,3.6,26,600.0,1,0,"North Indian, Chinese",Bannerghatta Road,JP Nagar,zomato,Bangalore,
235,Aligarh House,Delivery,4.4,98,400.0,1,0,"North Indian, Biryani, Awadhi, Mughlai","Byresandra,Tavarekere,Madiwala",Koramangala,zomato,Bangalore,
236,Alikemom,"Takeaway, Delivery",2.8,40,300.0,1,0,North Indian,Electronic City,Electronic City,zomato,Bangalore,
237,All Aromas,Quick Bites,2.8,40,400.0,1,0,"North Indian, Biryani",Basavanagudi,Jayanagar,zomato,Bangalore,
238,All Saints Bakery,Bakery,3.6,23,200.0,0,0,Bakery,Brigade Road,Brigade Road,zomato,Bangalore,
239,All Shook Up,"Dessert Parlor, Beverage Shop",3.6,34,300.0,1,0,"Desserts, Beverages",Brookefield,Marathahalli,zomato,Bangalore,
240,All Shook Up!,"Dessert Parlor, Beverage Shop",3.6,19,300.0,1,0,"Desserts, Beverages",Malleshwaram,Rajajinagar,zomato,Bangalore,
241,Allahabadi Tadaka,Casual Dining,2.9,46,250.0,0,0,North Indian,Indiranagar,Domlur,zomato,Bangalore,
242,Allana Kabab,Quick Bites,3.3,4,200.0,0,0,North Indian,Church Street,Richmond Road,zomato,Bangalore,
243,Alloro - The Oterra,Fine Dining,4.0,63,2500.0,0,1,Italian,Electronic City,Electronic City,zomato,Bangalore,
244,Al-Madina,"Takeaway, Delivery",3.3,8,500.0,0,0,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
245,Al-Madina Restaurant,Casual Dining,3.4,22,400.0,0,0,"Arabian, North Indian, Chinese, Kerala",Basavanagudi,City Market,zomato,Bangalore,
246,Al-Marhaba Restaurant,Quick Bites,2.8,40,400.0,1,0,"Arabian, Chinese, North Indian, Rolls, Momos",Bannerghatta Road,BTM,zomato,Bangalore,
247,Al-Noor Restaurant,Quick Bites,2.8,40,400.0,1,0,"Chinese, North Indian, Mughlai",Kalyan Nagar,Nagawara,zomato,Bangalore,
248,Alpha - House of Biryani & Tandoor,Casual Dining,3.3,387,800.0,1,0,"Biryani, North Indian, Chinese",Brookefield,Whitefield,zomato,Bangalore,
249,Al-Sidique,Quick Bites,4.0,314,400.0,1,0,"North Indian, Chinese",Rajajinagar,Vijay Nagar,zomato,Bangalore,
250,alt,"Bar, Lounge",4.1,821,1900.0,0,1,Finger Food,Whitefield,Whitefield,zomato,Bangalore,
251,Altaf's Chillies Restaurant,Casual Dining,3.8,229,500.0,1,0,"North Indian, Chinese",Frazer Town,Frazer Town,zomato,Bangalore,
252,Altaj Restaurant,Casual Dining,3.3,6,700.0,0,0,"North Indian, Chinese",Malleshwaram,Rajajinagar,zomato,Bangalore,
253,Al-Taj Restaurant,Casual Dining,3.3,10,600.0,1,0,"South Indian, North Indian, Chinese",Rajajinagar,Rajajinagar,zomato,Bangalore,
254,Alter Ego D'Deli,Cafe,3.8,140,650.0,1,0,"Cafe, Continental, Italian, Burger, Pizza, Salad, Steak",Kalyan Nagar,Kalyan Nagar,zomato,Bangalore,
255,Alto Vino - Bengaluru Marriott Hotel Whitefield,Fine Dining,4.3,263,3000.0,0,1,"Italian, Salad",Brookefield,Whitefield,zomato,Bangalore,
256,AM WOW,Beverage Shop,3.4,6,100.0,1,0,Beverages,Banashankari,Jayanagar,zomato,Bangalore,
257,Amadora Gourmet Ice Cream & Sorbet,Dessert Parlor,2.8,40,500.0,0,0,Desserts,Brookefield,Whitefield,zomato,Bangalore,
258,Amande Patisserie,Bakery,4.0,73,300.0,1,0,"Bakery, French, Desserts",Banashankari,Basavanagudi,zomato,Bangalore,
259,Amanthrana Gardenia,Casual Dining,3.8,107,800.0,1,0,"North Indian, Andhra, BBQ, Seafood, Chinese",Brookefield,Brookefield,zomato,Bangalore,
260,Amantrana,Casual Dining,3.2,15,800.0,0,0,"North Indian, South Indian",Rajajinagar,Magadi Road,zomato,Bangalore,
261,Amar Kolkata,Quick Bites,3.2,4,300.0,0,0,"Bengali, North Indian, Chinese",Indiranagar,Old Airport Road,zomato,Bangalore,
262,Amara Food Point,"Takeaway, Delivery",3.3,4,250.0,0,0,South Indian,"Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
263,Amaravathi Bar & Restaurant,"Casual Dining, Bar",3.7,43,400.0,0,0,"North Indian, Chinese, Seafood","Byresandra,Tavarekere,Madiwala",Jayanagar,zomato,Bangalore,
264,Amaravathi Mess,Quick Bites,3.6,108,400.0,1,0,"Andhra, Biryani",Electronic City,Electronic City,zomato,Bangalore,
265,Amaravati,Quick Bites,3.6,39,400.0,0,0,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
266,Amaravati - Pure Veg Restaurant,Quick Bites,3.5,93,350.0,1,0,"South Indian, North Indian, Chinese",Marathahalli,Kaggadasapura,zomato,Bangalore,
267,Amaravati Authentic Andhra Restaurant,Casual Dining,3.0,148,600.0,1,0,"Andhra, Chinese, North Indian, Biryani",Brookefield,Brookefield,zomato,Bangalore,
268,Amaravati Food Court,Quick Bites,3.3,7,300.0,1,0,Kerala,Whitefield,Whitefield,zomato,Bangalore,
269,Amaravati Grand,Casual Dining,3.3,7,550.0,0,0,"Chinese, Andhra, Mangalorean",Jayanagar,BTM,zomato,Bangalore,
270,Amazing Blue Pub,Pub,3.4,10,900.0,0,0,Finger Food,Malleshwaram,Seshadripuram,zomato,Bangalore,
271,Ambara Gardenia,Casual Dining,3.8,256,800.0,1,1,"Andhra, North Indian, Chinese, Seafood","Byresandra,Tavarekere,Madiwala",Bannerghatta Road,zomato,Bangalore,
272,Ambarsaria,Casual Dining,2.7,57,800.0,0,0,North Indian,New BEL Road,New BEL Road,zomato,Bangalore,
273,Amber Rush by The Pool,"Bar, Casual Dining",3.9,140,1500.0,0,0,"North Indian, Chinese, Continental",Brookefield,Marathahalli,zomato,Bangalore,
274,Amber Rush Restobar,Pub,4.1,93,1000.0,0,1,"Continental, Chinese, Fast Food",Brigade Road,Residency Road,zomato,Bangalore,
275,Ambika Biryani Corner,Quick Bites,3.5,37,300.0,0,0,Biryani,Rajajinagar,Rajajinagar,zomato,Bangalore,
276,Ambika Vegetarian Hotel,Casual Dining,3.7,31,500.0,0,0,"North Indian, Fast Food",Malleshwaram,Rajajinagar,zomato,Bangalore,
277,Ambujam's Chettinad Mess,"Quick Bites, Mess",3.2,27,400.0,1,0,"South Indian, Chettinad",Kammanahalli,Banaswadi,zomato,Bangalore,
278,Ambur Azad Darbar,Quick Bites,3.1,6,250.0,0,0,"North Indian, Fast Food, Biryani",Jayanagar,BTM,zomato,Bangalore,
279,Ambur Biriyani,Quick Bites,3.2,4,200.0,0,0,Biryani,Indiranagar,Old Airport Road,zomato,Bangalore,
280,Ambur Biriyani Centre,Quick Bites,3.2,6,150.0,0,0,Biryani,Sarjapur Road,Bellandur,zomato,Bangalore,
281,Ambur Biriyani Classic,Casual Dining,3.3,136,700.0,1,0,"Biryani, South Indian, North Indian",Electronic City,Electronic City,zomato,Bangalore,
282,Ambur Biriyani Point,Quick Bites,3.6,26,150.0,0,0,Biryani,"Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
283,Ambur Biriyani Zone,Quick Bites,3.2,4,200.0,0,0,"Biryani, Kebab",Kammanahalli,Kammanahalli,zomato,Bangalore,
284,Ambur Biryani,Quick Bites,3.2,5,450.0,0,0,"South Indian, Fast Food",HSR,HSR,zomato,Bangalore,
285,Ambur Biryani Hotel,Quick Bites,3.2,13,200.0,0,0,Biryani,"Byresandra,Tavarekere,Madiwala",Koramangala 1st Block,zomato,Bangalore,
286,Ambur Biryani Mess,Mess,3.4,18,250.0,0,0,Biryani,Koramangala 4th Block,Koramangala 6th Block,zomato,Bangalore,
287,Ambur Biryani Point,Quick Bites,3.3,8,150.0,0,0,Biryani,Bellandur,Sarjapur Road,zomato,Bangalore,
288,Ambur Chicken Biryani,Quick Bites,3.1,9,250.0,0,0,Biryani,HSR,HSR,zomato,Bangalore,
289,Ambur Darbar Biriyani Point,Quick Bites,3.2,24,200.0,1,0,Biryani,Malleshwaram,Yeshwantpur,zomato,Bangalore,
290,Ambur Dum Biriyani,Quick Bites,2.8,40,160.0,0,0,Biryani,Banashankari,Basavanagudi,zomato,Bangalore,
291,Ambur Dum Biryani,Quick Bites,2.8,40,300.0,0,0,"Biryani, Fast Food",Electronic City,Electronic City,zomato,Bangalore,
292,Ambur Hot Dum Biriyani,Quick Bites,3.1,6,200.0,0,0,Biryani,Old Airport Road,Jeevan Bhima Nagar,zomato,Bangalore,
293,Ambur Hot Dum Biryani,Quick Bites,3.0,9,200.0,0,0,Biryani,Marathahalli,Thippasandra,zomato,Bangalore,
294,Ambur Star Biryani,Quick Bites,3.5,22,200.0,0,0,Biryani,Bellandur,Sarjapur Road,zomato,Bangalore,
295,Ambur Star Briyani,Casual Dining,3.6,17,500.0,1,0,"North Indian, Chinese, Biryani",Indiranagar,Indiranagar,zomato,Bangalore,
296,Ambur Star Dum Biriyani,Quick Bites,3.2,4,200.0,0,0,Biryani,Residency Road,Wilson Garden,zomato,Bangalore,
297,Ambur Star Dum Biryani,Quick Bites,2.8,40,250.0,0,0,Biryani,Bellandur,Sarjapur Road,zomato,Bangalore,
298,Ambur Tasty Biriyani,Quick Bites,3.2,4,200.0,0,0,Biryani,HSR,HSR,zomato,Bangalore,
299,Amchoor,Quick Bites,3.8,38,250.0,1,0,"North Indian, Beverages",Marathahalli,Marathahalli,zomato,Bangalore,
300,Amdo's Corner Tibetan Foods,Quick Bites,4.0,47,250.0,0,0,"Tibetan, Momos",Brigade Road,Richmond Road,zomato,Bangalore,
301,American Bites,Quick Bites,2.4,48,450.0,1,0,"Fast Food, Burger, Pizza",Frazer Town,Kalyan Nagar,zomato,Bangalore,
302,American Desserts,"Takeaway, Delivery",3.6,23,500.0,1,0,"Desserts, Bakery",Kalyan Nagar,Banaswadi,zomato,Bangalore,
303,Amexicano,Food Truck,3.8,31,400.0,0,0,"American, Mexican",Indiranagar,East Bangalore,zomato,Bangalore,
304,Amigos Kitchen,Quick Bites,3.7,64,400.0,1,0,"Chinese, North Indian, Mexican, Fast Food",Kalyan Nagar,Banaswadi,zomato,Bangalore,
305,Amjad Bhai's Star Hotel - Home Food Only,Quick Bites,2.8,40,300.0,0,0,"North Indian, South Indian","Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
306,Ammachide Addukala,Quick Bites,3.5,6,300.0,0,0,Kerala,Bannerghatta Road,Bannerghatta Road,zomato,Bangalore,
307,Amma's Biryani & Rice,Quick Bites,2.8,40,300.0,1,0,"Biryani, Fast Food",Kalyan Nagar,Kammanahalli,zomato,Bangalore,
308,Amma's Cafe,Quick Bites,3.2,6,300.0,0,0,Fast Food,HSR,HSR,zomato,Bangalore,
309,Amma's Pastries,Bakery,3.9,130,400.0,0,0,Bakery,Kalyan Nagar,HBR Layout,zomato,Bangalore,
310,Amma's Special,Quick Bites,3.5,40,400.0,0,0,South Indian,Koramangala 6th Block,Koramangala 1st Block,zomato,Bangalore,
311,Ammayi Thakkaram,Quick Bites,3.5,40,400.0,0,0,"Kerala, South Indian",Koramangala 6th Block,BTM,zomato,Bangalore,
312,Ammi's Biryani,Casual Dining,2.7,171,500.0,1,0,"Biryani, North Indian",Kalyan Nagar,Kalyan Nagar,zomato,Bangalore,
313,Ammus Hot N Cool,Quick Bites,3.4,84,300.0,1,0,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
314,Amnesia - The Poolside Bar,"Casual Dining, Bar",3.7,15,2000.0,0,0,"North Indian, Chinese, Continental",Brigade Road,Residency Road,zomato,Bangalore,
315,Amoeba Sports Bar,"Lounge, Bar",3.9,568,1000.0,1,1,"Continental, Chinese",Brookefield,Whitefield,zomato,Bangalore,
316,Amontron,Casual Dining,3.9,435,650.0,1,0,Bengali,Bannerghatta Road,BTM,zomato,Bangalore,
317,Amour Fine Patisserie,"Cafe, Dessert Parlor",4.0,82,500.0,1,1,"Cafe, Desserts, Continental",HSR,HSR,zomato,Bangalore,
318,Amravathi Restaurants & Caterers,Quick Bites,3.1,6,400.0,0,0,"North Indian, Chinese","Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
319,Amrit,Food Court,3.4,24,600.0,0,0,"North Indian, Seafood","Byresandra,Tavarekere,Madiwala",JP Nagar,zomato,Bangalore,
320,Amrita Nadia Sweets,Sweet Shop,3.2,4,400.0,1,0,Mithai,New BEL Road,Jalahalli,zomato,Bangalore,
321,Amrith Ice Cream,Dessert Parlor,4.1,81,100.0,0,0,Ice Cream,Malleshwaram,Malleshwaram,zomato,Bangalore,
322,Amritsari Kulcha Bite,Quick Bites,3.9,99,150.0,1,0,North Indian,Indiranagar,Ulsoor,zomato,Bangalore,
323,Amritsari Kulcha Land,Quick Bites,4.0,260,300.0,1,0,North Indian,"Byresandra,Tavarekere,Madiwala",JP Nagar,zomato,Bangalore,
324,Amrut,Quick Bites,3.5,250,300.0,1,0,"North Indian, Chinese, Fast Food",Malleshwaram,Malleshwaram,zomato,Bangalore,
325,Amruta,Casual Dining,3.8,20,600.0,0,0,"South Indian, North Indian, Chinese",Lavelle Road,Majestic,zomato,Bangalore,
326,Amruth Parkland,"Bar, Casual Dining",3.5,54,900.0,0,0,"North Indian, Chinese",Sarjapur Road,Sarjapur Road,zomato,Bangalore,
327,Amrutha Foods,Quick Bites,2.8,40,300.0,0,0,South Indian,Marathahalli,Old Airport Road,zomato,Bangalore,
328,Amrutha Grand Restaurant,Casual Dining,3.2,204,500.0,1,0,"North Indian, Biryani, Chinese",Bellandur,Sarjapur Road,zomato,Bangalore,
329,Amrutha Mess,Quick Bites,3.4,5,300.0,0,0,Kerala,"Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
330,Amrutha Sweets,Quick Bites,3.5,13,200.0,0,0,"Street Food, Mithai",Koramangala 4th Block,Ejipura,zomato,Bangalore,
331,AM's Cafe Recreate,"Takeaway, Delivery",3.3,8,250.0,1,0,"Chinese, North Indian","Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
332,Amul Ice Cream,Dessert Parlor,2.8,40,100.0,1,0,"Desserts, Ice Cream",HSR,HSR,zomato,Bangalore,
333,An Egg Story,Cafe,4.0,241,600.0,0,0,"Cafe, Continental, American, Italian",Kalyan Nagar,Kalyan Nagar,zomato,Bangalore,
334,Anamika Roll Centre,Quick Bites,3.2,4,300.0,0,0,"North Indian, Fast Food, Rolls",Jayanagar,Wilson Garden,zomato,Bangalore,
335,Anand Donne Biriyani,Quick Bites,3.6,45,200.0,1,0,Biryani,Banashankari,Jayanagar,zomato,Bangalore,
336,Anand Sagar Inn,Casual Dining,3.2,6,450.0,0,0,"South Indian, North Indian, Chinese",Jayanagar,Basavanagudi,zomato,Bangalore,
337,Anand Sweets and Savouries,Quick Bites,4.0,99,400.0,1,0,"Mithai, Street Food",Kalyan Nagar,Kammanahalli,zomato,Bangalore,
338,Anand Vihar,Quick Bites,2.5,58,400.0,0,0,"North Indian, Chinese",Frazer Town,RT Nagar,zomato,Bangalore,
339,Anda Ka Funda,Quick Bites,3.1,14,300.0,1,0,"North Indian, Chinese",JP Nagar,Jayanagar,zomato,Bangalore,
340,Anda Special-Pav Bhaji,Quick Bites,3.4,8,200.0,1,0,Fast Food,New BEL Road,Yeshwantpur,zomato,Bangalore,
341,Andal Mess,Mess,3.1,22,300.0,1,0,"Biryani, South Indian, North Indian",Koramangala 4th Block,Domlur,zomato,Bangalore,
342,Ande Ka Funda,Quick Bites,2.8,60,250.0,0,0,"North Indian, Fast Food, Rolls","Byresandra,Tavarekere,Madiwala",BTM,zomato,Bangalore,
343,Andhra Amigos,Casual Dining,3.6,81,350.0,1,0,"Andhra, North Indian, Biryani",Electronic City,Electronic City,zomato,Bangalore,
344,Andhra Bhojanam,Casual Dining,3.6,21,600.0,0,0,"North Indian, South Indian, Andhra",Bannerghatta Road,Bannerghatta Road,zomato,Bangalore,
345,Andhra Biriyani Palace,Quick Bites,2.8,40,250.0,1,0,"Biryani, Andhra",Kalyan Nagar,Nagawara,zomato,Bangalore,
346,Andhra Biryani & Curries,Quick Bites,3.1,4,400.0,1,0,"North Indian, South Indian, Chinese, Andhra, Biryani",Electronic City,Electronic City,zomato,Bangalore,
347,Andhra Biryanis,Casual Dining,4.0,108,700.0,1,0,"Andhra, Biryani, North Indian",Brookefield,Whitefield,zomato,Bangalore,
348,Andhra Box,Quick Bites,3.2,4,400.0,0,0,"Andhra, Biryani, Chinese",Brookefield,Marathahalli,zomato,Bangalore,
349,Andhra Central,Food Court,3.1,13,400.0,1,0,Andhra,Brookefield,Marathahalli,zomato,Bangalore,
350,Andhra Chettinad Cuisine,Quick Bites,3.6,24,250.0,0,0,"Andhra, South Indian, Chettinad",Electronic City,Electronic City,zomato,Bangalore,
351,Andhra Express,"Takeaway, Delivery",3.7,19,300.0,1,0,"Andhra, Biryani, North Indian, Beverages",Marathahalli,CV Raman Nagar,zomato,Bangalore,
352,Andhra Food Cafe (AFC),Quick Bites,3.3,46,250.0,1,0,"Andhra, North Indian, South Indian",Electronic City,Electronic City,zomato,Bangalore,
353,Andhra Ghumaghumalu,Quick Bites,2.8,40,300.0,1,0,"Andhra, Biryani, North Indian",Brookefield,Whitefield,zomato,Bangalore,
354,Andhra Grills,Casual Dining,3.0,55,800.0,0,0,"Andhra, North Indian, Biryani",Bannerghatta Road,JP Nagar,zomato,Bangalore,
355,Andhra Kafe,Casual Dining,3.8,241,550.0,1,0,"Andhra, South Indian, North Indian, Biryani",Brookefield,Whitefield,zomato,Bangalore,
356,Andhra Kitchen,Quick Bites,3.9,45,400.0,1,0,Andhra,Electronic City,Electronic City,zomato,Bangalore,
357,Andhra Mess,Mess,2.8,17,400.0,1,0,"Andhra, Biryani, Chinese",Brookefield,Brookefield,zomato,Bangalore,
358,Andhra Paris,Quick Bites,3.2,5,250.0,1,0,Andhra,Bellandur,Sarjapur Road,zomato,Bangalore,
359,Andhra Ruchi's Restaurant,Delivery,3.1,72,500.0,1,0,"Andhra, North Indian, Biryani",Whitefield,Whitefield,zomato,Bangalore,
360,Andhra Ruchulu,Casual Dining,4.2,1428,800.0,1,1,"Andhra, North Indian",Bannerghatta Road,JP Nagar,zomato,Bangalore,
361,Andhra Spice,Casual Dining,2.8,40,600.0,0,0,"North Indian, Hyderabadi, Chinese, South Indian, Beverages, Desserts",Bellandur,Sarjapur Road,zomato,Bangalore,
362,Andhra Spice Mess,Quick Bites,3.4,9,250.0,1,0,"Andhra, Biryani, North Indian, Chinese",New BEL Road,New BEL Road,zomato,Bangalore,
363,Andhra Spices,Quick Bites,3.2,4,400.0,0,0,"Andhra, Chinese, South Indian",Whitefield,Brookefield,zomato,Bangalore,
